product_name,category,price,Brand,Url
Topman deep revere short sleeve shirt in tobacco,men_apparels,£18.00,Topman,https://www.asos.com/topman/topman-deep-revere-short-sleeve-shirt-in-tobacco/prd/203064014?colourWayId=203064016
Topman oversized washed t-shirt with rib panel in pink,men_apparels,£16.50,Topman,https://www.asos.com/topman/topman-oversized-washed-t-shirt-with-rib-panel-in-pink/prd/201943078?colourWayId=201943080
adidas Originals 'adicolor 70s' unisex knitted polo top in off white,men_apparels,£42.00,adidas Originals,https://www.asos.com/adidas-originals/adidas-originals-adicolor-70s-unisex-co-ord-in-white-green/grp/103047?colourWayId=202828999#202828990
adidas Originals 'Sports Resort' three stripe wide leg track pants in wonder white,men_apparels,£34.65,adidas Originals,https://www.asos.com/adidas-originals/adidas-originals-sports-resort-three-stripe-wide-leg-track-pants-in-wonder-white/prd/201828775?colourWayId=201828776
ASOS DESIGN skinny waistcoat in stone windowpane check,men_apparels,£24.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-skinny-suit-in-stone-windowpane-check/grp/126912?colourWayId=202271891#202271880
ASOS DESIGN boxy oversized revere shirt in white with basketball back print,men_apparels,£15.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-boxy-oversized-revere-shirt-in-white-with-basketball-back-print/prd/202579177?colourWayId=202579193
Topman extreme oversized t-shirt in black,men_apparels,£14.50,Topman,https://www.asos.com/topman/topman-extreme-oversized-t-shirt-in-black/prd/201604542?colourWayId=201604543
adidas Originals 'adicolor 70s' unisex co-ord in white/green,men_apparels,£106.00,adidas Originals,https://www.asos.com/adidas-originals/adidas-originals-adicolor-70s-unisex-co-ord-in-white-green/grp/103047
ASOS DESIGN swim shorts in mid length in khaki,men_apparels,£14.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-swim-shorts-in-mid-length-in-khaki/prd/201462092?colourWayId=201462096
ASOS DESIGN boxy oversized short sleeve shirt in white,men_apparels,£22.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-boxy-oversized-short-sleeve-shirt-in-white/prd/201595703?colourWayId=201595705
ASOS Dark Future oversized t-shirt with seam overlap logo print in beige,men_apparels,£13.20,ASOS DESIGN,https://www.asos.com/asos-design/asos-dark-future-oversized-t-shirt-with-seam-overlap-logo-print-in-beige/prd/202475832?colourWayId=202475833
ASOS DESIGN oversized vest in black,men_apparels,£11.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-oversized-vest-in-black/prd/203871756?colourWayId=203871757
ASOS DESIGN oversized stripe t-shirt in light blue with Chicago chest print,men_apparels,£8.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-oversized-stripe-t-shirt-in-light-blue-with-chicago-chest-print/prd/202362881?colourWayId=202362882
ASOS DESIGN oversized t-shirt in navy with collegiate front print,men_apparels,£19.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-in-navy-with-collegiate-front-print/prd/201403067?colourWayId=201403068
ASOS DESIGN oversized joggers in black,men_apparels,£24.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-oversized-joggers-in-black/prd/23140482?colourWayId=60454425
ASOS Dark Future oversized t-shirt with gothic text print and embroidery in blue,men_apparels,£13.20,ASOS DESIGN,https://www.asos.com/asos-design/asos-dark-future-oversized-t-shirt-with-gothic-text-print-and-embroidery-in-blue/prd/203068395?colourWayId=203068397
River Island patched workwear shorts in blue,men_apparels,£27.00,River Island,https://www.asos.com/river-island/river-island-patched-workwear-shorts-in-blue/prd/203330342?colourWayId=203330350
ASOS DESIGN oversized straight leg joggers with poppers in black,men_apparels,£21.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-oversized-straight-leg-joggers-with-poppers-in-black/prd/202139410?colourWayId=202139416
ASOS DESIGN oversized t-shirt in beige with tonal neck trim detail,men_apparels,£12.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-in-beige-with-tonal-neck-trim-detail/prd/202719130?colourWayId=202719143
ASOS Dark Future extreme oversized t-shirt with multi logo puff prints in light green,men_apparels,£12.15,ASOS DESIGN,https://www.asos.com/asos-design/asos-dark-future-extreme-oversized-t-shirt-with-multi-logo-puff-prints-in-light-green/prd/202683535?colourWayId=202683546
Tommy Jeans chest flag logo relaxed fit t-shirt in white,men_apparels,£24.50,Tommy Jeans,https://www.asos.com/tommy-jeans/tommy-jeans-chest-flag-logo-relaxed-fit-t-shirt-in-white/prd/204038401?colourWayId=204038425
ASOS DESIGN oversized t-shirt in pink colour block with Seoul city print,men_apparels,£13.20,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-in-pink-colour-block-with-seoul-city-print/prd/202364500?colourWayId=202364502
ASOS DESIGN slim shorts in bronze satin floral,men_apparels,£14.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-slim-shorts-in-bronze-satin-floral/prd/202098855?colourWayId=202098885
