product_name,category,price,Brand,Url
ASOS DESIGN super skinny smart trousers with window check in grey,men_apparels,£13.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-super-skinny-smart-trousers-with-window-check-in-grey/prd/201089637?colourWayId=201089642
ASOS DESIGN regular fit jeans in brown leather look with zip detail,men_apparels,£21.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-regular-fit-jeans-in-brown-leather-look-with-zip-detail/prd/202911088?colourWayId=202911089
ASOS DESIGN super skinny suit trousers in grey crosshatch,men_apparels,£24.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-super-skinny-suit-in-grey-crosshatch/grp/110298?colourWayId=202290654#202290617
Vans opposite t-shirt in white and burgundy Exclusive at ASOS,men_apparels,£16.00,Vans,https://www.asos.com/vans/vans-opposite-t-shirt-in-white-and-burgundy-exclusive-at-asos/prd/203227854?colourWayId=203227860
Reclaimed Vintage inspired unisex licensed Van Halen t-shirt in grey,men_apparels,£17.50,Reclaimed Vintage,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-inspired-unisex-licensed-van-halen-t-shirt-in-grey/prd/203031124?colourWayId=203031125
New Look chicago t-shirt in grey,men_apparels,£9.60,New Look,https://www.asos.com/new-look/new-look-chicago-t-shirt-in-grey/prd/203378759?colourWayId=203378765
Quiksilver Lost Temple t-shirt in black,men_apparels,£24.00,Quiksilver,https://www.asos.com/quiksilver/quiksilver-lost-temple-t-shirt-in-black/prd/203324251?colourWayId=203324269
Calvin Klein Performance woven short in black,men_apparels,£36.00,Calvin Klein,https://www.asos.com/calvin-klein/calvin-klein-performance-woven-short-in-black/prd/202456481?colourWayId=202456482
adidas Running Run Icons shorts in royal blue,men_apparels,£26.00,adidas performance,https://www.asos.com/adidas-performance/adidas-running-run-icons-shorts-in-royal-blue/prd/202145535?colourWayId=202145585
Reebok Basketball city league short sleeve t-shirt in grey,men_apparels,£21.00,Reebok,https://www.asos.com/reebok/reebok-basketball-city-league-short-sleeve-t-shirt-in-grey/prd/202124657?colourWayId=202124671
ASOS DESIGN super skinny chinos in black,men_apparels,£18.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-super-skinny-chinos-in-black/prd/201488443?colourWayId=201488462
ASOS DESIGN slim fit sateen shirt with shawl collar in white,men_apparels,£22.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-slim-fit-sateen-shirt-with-shawl-collar-in-white/prd/201173592?colourWayId=201173594
New Era New York Yankees wordmark t-shirt in white,men_apparels,£21.00,New Era,https://www.asos.com/new-era/new-era-new-york-yankees-wordmark-t-shirt-in-white/prd/203956233?colourWayId=203956237
ASOS DESIGN relaxed long sleeve t-shirt in black and grey colour block with Tokyo city print,men_apparels,£14.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-relaxed-long-sleeve-t-shirt-in-black-and-grey-colour-block-with-tokyo-city-print/prd/202364523?colourWayId=202364524
adidas Yoga shorts in navy,men_apparels,£28.50,adidas performance,https://www.asos.com/adidas-performance/adidas-yoga-shorts-in-navy/prd/202291974?colourWayId=202291979
Cotton T-shirt,ladies_basics_tops_shortsleeve,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.0963662058.html
Linen-blend pull-on trousers,ladies_trousers,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1138003002.html
Linen shirt,ladies_premium_selection_tops,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1125720001.html
Wide High Jeans,ladies_jeans,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1045459005.html
Cropped vest top,ladies_tops_croppedtops,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1049251001.html
Wide High Jeans,ladies_jeans_wide,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.0871889040.html
Slides,ladies_shoes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1133362001.html
Wide High Jeans,ladies_jeans,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1045459009.html
Wide High Jeans,ladies_jeans,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1045459006.html
Wide High Jeans,ladies_jeans_wide,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.0871889036.html
Crochet-look trousers,ladies_trousers_flare,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1070646005.html
Crochet-look trousers,ladies_trousers_flare,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1070646002.html
Cotton T-shirt,ladies_basics_tops_shortsleeve,Rs.299.00,H&M,https://www2.hm.com//en_in/productpage.0979236002.html
Cropped tie-hem T-shirt,ladies_tops_shortsleeve,Rs.699.00,H&M,https://www2.hm.com//en_in/productpage.1076182003.html
Cotton T-shirt,ladies_basics_tops_shortsleeve,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.0963662089.html
Slim Mom High Ankle Jeans,ladies_jeans_loose,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.0941666044.html
Cotton T-shirt,ladies_basics_tops_shortsleeve,Rs.299.00,H&M,https://www2.hm.com//en_in/productpage.0979236050.html
Cropped pull-on trousers,ladies_trousers_highwaisted,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0971104018.html
Ribbed top,ladies_tops_shortsleeve,Rs.699.00,H&M,https://www2.hm.com//en_in/productpage.1130971004.html
Pyjama T-shirt and shorts,ladies_night,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1090495001.html
Cropped vest top,ladies_tops_croppedtops,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1049251015.html
Canvas trainers,ladies_shoes_sneakers,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1136317002.html
Cotton jersey vest top,ladies_tops_vests,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1130972002.html
Cropped off-the-shoulder top,ladies_tops_offshouldertops,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1070029001.html
Lace push-up bra,ladies_lingerie_bras_pushup,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1080301010.html
Small string pouch bag,ladies_accessories_bags_clutchespouches,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1074079001.html
2-pack cotton T-shirts,ladies_basics_tops_shortsleeve,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.0826646001.html
Vest top with lace trims,ladies_basics_tops,Rs.699.00,H&M,https://www2.hm.com//en_in/productpage.0572797002.html
Glittery trainers,ladies_divided_shoes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1168764001.html
10-pack thong briefs,ladies_lingerie_briefsknickers_multipack,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.0951901001.html
High leg cut-out swimsuit,ladies_swimwear_swimsuits,"Rs.2,499.00",H&M,https://www2.hm.com//en_in/productpage.1151231001.html
Oversized one-shoulder dress,ladies_dresses_cocktail,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1188387001.html
High leg swimsuit,ladies_swimwear_swimsuits,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1143832001.html
Wide arm cuff,ladies_accessories_jewellery_bracelets,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1182788001.html
Crochet-look top,ladies_tops_shortsleeve,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1182288001.html
Sequin-fringed skirt,ladies_skirts_shortskirts,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1182231001.html
Crochet-look dress,ladies_dresses_camidresses,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1182294001.html
Seersucker bucket hat,ladies_accessories_hats_buckethats,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1170463001.html
Cropped V-neck blouse,ladies_shirtsblouses_blouses,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1179580001.html
Sporty sunglasses,ladies_accessories_sunglasses,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1162821001.html
Gladiator sandals,ladies_divided_shoes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1156268001.html
Padded triangle bikini top,ladies_swimwear_bikinisets_tops,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1151207004.html
Sequined net skirt,ladies_skirts_midiskirts,"Rs.5,499.00",H&M,https://www2.hm.com//en_in/productpage.1182242001.html
Double-breasted linen-blend blazer,ladies_blazers,"Rs.5,999.00",H&M,https://www2.hm.com//en_in/productpage.1182907001.html
Long pendant earrings,ladies_accessories_jewellery_earrings,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1181433001.html
Linen-blend tailored trousers,ladies_trousers_wideleg,"Rs.4,999.00",H&M,https://www2.hm.com//en_in/productpage.1182901002.html
Tie tanga bikini bottoms,ladies_swimwear_bikinisets_bottoms,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1151212004.html
Padded triangle bikini top,ladies_swimwear_bikinisets_tops,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1151207002.html
Asymmetric skirt,ladies_skirts_midiskirts,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1180005001.html
Linen-blend tailored trousers,ladies_trousers_wideleg,"Rs.4,999.00",H&M,https://www2.hm.com//en_in/productpage.1182901001.html
Body chain,ladies_accessories,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1182614002.html
Tie tanga bikini bottoms,ladies_swimwear_bikinisets_bottoms,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1151212002.html
Flounce-trimmed dress,ladies_dresses_mididresses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1182040001.html
Embellished mini dress,ladies_dresses_party,"Rs.5,999.00",H&M,https://www2.hm.com//en_in/productpage.1185937001.html
Double-breasted linen-blend blazer,ladies_blazers,"Rs.5,999.00",H&M,https://www2.hm.com//en_in/productpage.1182907002.html
Jersey slip dress,ladies_dresses_camidresses,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1073162007.html
Jersey slip dress,ladies_dresses_camidresses,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1073162005.html
Jersey slip dress,ladies_dresses_camidresses,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1073162006.html
Jersey slip dress,ladies_dresses_camidresses,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1073162001.html
Hole-knit dress,ladies_divided_dresses,"Rs.2,799.00",H&M,https://www2.hm.com//en_in/productpage.1144757002.html
Crêpe pull-on trousers,ladies_divided_new_clothes,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1158470001.html
Crinkled resort shirt,ladies_divided_conscious,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1157280003.html
Glittery net dress,ladies_divided_dresses,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1188389001.html
Crinkled resort shirt,ladies_divided_conscious,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1157280002.html
Drawstring-detail mesh dress,ladies_divided_dresses,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1179770001.html
Glittery tie-detail bralette top,ladies_divided_new_clothes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1168515002.html
Satin pull-on shorts,ladies_divided_conscious,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1179800001.html
Satin resort shirt,ladies_divided_new_clothes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1179796001.html
Padded triangle bikini top,ladies_swimwear_bikinisets_tops,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1151207001.html
Tie tanga bikini bottoms,ladies_swimwear_bikinisets_bottoms,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1151212001.html
Padded triangle bikini top,ladies_swimwear_bikinisets_tops,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1151207003.html
Tie tanga bikini bottoms,ladies_swimwear_bikinisets_bottoms,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1151212003.html
Flip-flops,Ladies_shoes_flipflops,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1154747003.html
Flip-flops,Ladies_shoes_flipflops,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1154747004.html
Flip-flops,Ladies_shoes_flipflops,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1154747001.html
Flip-flops,Ladies_shoes_flipflops,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1154747002.html
Tailored trousers,ladies_trousers,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1138565007.html
V-neck wrap dress,Ladies_dresses_wrap,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1153715004.html
Pleated dress,ladies_dresses_bodycon,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1158698002.html
Pleated maxi dress,ladies_dresses_maxidresses,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1166969001.html
One-shoulder top,ladies_tops_cutout,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1158701002.html
Single-breasted blazer,ladies_blazers,"Rs.3,499.00",H&M,https://www2.hm.com//en_in/productpage.1167411001.html
Satin pull-on shorts,Ladies_shorts_highwaisted,"Rs.2,199.00",H&M,https://www2.hm.com//en_in/productpage.1167624001.html
Flared trousers,ladies_trousers_flare,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1168227001.html
Tailored shorts,ladies_shorts,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1158190002.html
Double-breasted blazer,ladies_blazers,"Rs.3,499.00",H&M,https://www2.hm.com//en_in/productpage.1171684002.html
Oversized blazer,ladies_blazerswaistcoats_oversized,"Rs.3,599.00",H&M,https://www2.hm.com//en_in/productpage.1167991001.html
Oval sunglasses,ladies_accessories_sunglasses,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1176842003.html
Slides,ladies_shoes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1133362006.html
Oversized linen shirt,ladies_premium_selection_tops,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1126311008.html
High-waisted joggers,ladies_basics_trousersleggings,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0975845001.html
Linen-blend tapered trousers,ladies_trousers_highwaisted,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1145316004.html
Sheer blouse,ladies_shirtsblouses_blouses,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1179431001.html
Wide twill trousers,ladies_trousers_highwaisted,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1107360001.html
Oversized printed T-shirt,ladies_tops_printed_tshirts,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1136437009.html
90s Baggy High Jeans,ladies_divided_new_clothes,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1139990003.html
Cropped pull-on trousers,ladies_trousers_highwaisted,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0971104005.html
Broderie anglaise dress,ladies_dresses_shortdresses,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1153492001.html
Linen shirt,ladies_premium_selection_tops,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1125720005.html
Halterneck dress,ladies_dresses_halterneck,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1177420003.html
Two-strap slides,ladies_nightwear_slippers,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1058002010.html
Sandals,ladies_shoes_heels,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1136438002.html
Cropped vest top,ladies_tops_croppedtops,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1049251011.html
Puff-sleeved dress,ladies_divided_dresses,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1172123004.html
Rhinestone-strap crop top,ladies_tops_croppedtops,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1153313006.html
A-line dress,ladies_dresses_aline,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1135874007.html
Long strappy dress,ladies_basics_dressesskirts,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1173296001.html
Pleated tunic dress,ladies_dresses_mididresses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1175848002.html
Wedge-heeled mules,Ladies_shoes_slipon,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1151507001.html
Corset top,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1164882001.html
Chain-detail halterneck top,ladies_tops_croppedtops,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1177462001.html
Ribbed bodycon dress,ladies_basics_dressesskirts,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1073084001.html
Oversized poplin shirt,ladies_divided_new_clothes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1134735011.html
High-waisted denim shorts,Ladies_shorts_highwaisted,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1144205003.html
3-pack T-shirts,ladies_basics_tops_shortsleeve,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1166415004.html
Flared skirt,ladies_skirts_midiskirts,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1105773017.html
Linen-blend pull-on shorts,Ladies_shorts_highwaisted,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0993840012.html
Linen-blend wrap blouse,ladies_shirtsblouses_blouses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1173432002.html
Nylon parachute trousers,ladies_divided_new_clothes,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1149170007.html
Linen-blend tapered trousers,ladies_trousers_highwaisted,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1145316003.html
Wide Ultra High Jeans,ladies_divided_jeans_wide,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1067430021.html
Slides,ladies_divided_shoes,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1171263001.html
Oversized printed T-shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1127641006.html
Halterneck wrap dress,Ladies_dresses_wrap,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1170333002.html
Two-strap slides,ladies_nightwear_slippers,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1058002009.html
Cotton espadrilles,ladies_shoes_espandrilles,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1048215002.html
Linen-blend shirt,ladies_divided_new_clothes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1134231011.html
High-waisted denim shorts,Ladies_shorts_highwaisted,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1144208004.html
Strappy sandals,ladies_divided_shoes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1151392002.html
2-pack cropped tube tops,ladies_basics_tops,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1031513007.html
Oversized kaftan dress,ladies_dresses_kaftan,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1169910003.html
Frill-trimmed crêpe blouse,ladies_divided_new_clothes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1153520001.html
Fitted jacket,ladies_blazers,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.0988242005.html
Linen-blend pull-on shorts,Ladies_shorts_highwaisted,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0993840010.html
Cropped lace top,ladies_tops_croppedtops,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1160003002.html
Lyocell-blend shirt dress,ladies_dresses_longsleevedress,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1064360001.html
Braided-detail espadrilles,ladies_divided_shoes,"Rs.2,099.00",H&M,https://www2.hm.com//en_in/productpage.1142424001.html
Linen-blend shirt,ladies_divided_new_clothes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1134231012.html
Sandals,ladies_shoes_heels,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1136438001.html
Parachute trousers,ladies_divided_new_clothes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1112962009.html
Non-padded underwired lace bra,ladies_lingerie_bras,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1159284001.html
Rib-knit vest top,ladies_tops_vests,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1130011002.html
V-neck cotton blouse,ladies_shirtsblouses_blouses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1065424008.html
Heeled sandals,ladies_shoes_heels,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1154595003.html
Sweatshirt shorts,Ladies_shorts_highwaisted,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1128595003.html
Ribbed biker shorts,Ladies_shorts_highwaisted,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.0972806001.html
Ribbed cropped top,ladies_basics_tops_shortsleeve,Rs.699.00,H&M,https://www2.hm.com//en_in/productpage.0980930002.html
3-pack cotton shortie briefs,ladies_lingerie_briefsknickers_multipack,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1109278001.html
Single-breasted blazer,ladies_blazers,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1119102002.html
Draped dress,ladies_dresses_camidresses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1065968008.html
Pull-on jersey trousers,ladies_trousers,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1159964005.html
Slides,ladies_divided_shoes,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1171263003.html
Flounce-trimmed wrap dress,Ladies_dresses_wrap,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1187865001.html
Rhinestone-embellished mules,ladies_shoes_sandals_espandrillos,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1146515004.html
Double-breasted blazer,ladies_blazers,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1127204010.html
V-neck tunic,ladies_dresses_shortdresses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1058018011.html
Cotton shorts,Ladies_shorts_highwaisted,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1148100003.html
Linen-blend tie-belt dress,ladies_dresses_mididresses,"Rs.3,999.00",H&M,https://www2.hm.com//en_in/productpage.1152722003.html
Mini shopper,ladies_accessories_bags_shoppertotes,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1170883001.html
Padded underwired microfibre bra,ladies_lingerie_bras,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1141420002.html
Collared top,ladies_nightwear_loungewear,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1164061003.html
Off-the-shoulder top,ladies_tops_offshouldertops,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1165046001.html
Cotton poplin shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1134739010.html
Oversized printed T-shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1129527013.html
Tie-detail blouse,ladies_shirtsblouses_blouses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1161751002.html
Tie-detail blouse,ladies_shirtsblouses_blouses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1161751001.html
Mom Ultra High Denim shorts,Ladies_shorts_highwaisted,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0867614017.html
High-waisted joggers,ladies_basics_trousersleggings,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0975845043.html
Wide trousers,ladies_trousers_wideleg,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1157922003.html
Mom High Denim Shorts,Ladies_shorts_highwaisted,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1147610004.html
Mini shopper,ladies_accessories_bags_shoppertotes,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1170883002.html
Short wrapover skirt,Ladies_skirts_highwaisted,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1114253007.html
Espadrille slides,ladies_shoes,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1151420004.html
Ribbed modal-blend T-shirt,ladies_tops_shortsleeve,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1157799007.html
2-pack cycling shorts,Ladies_shorts_highwaisted,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1177940001.html
High Denim shorts,Ladies_shorts_highwaisted,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1147831002.html
Ribbed vest top,ladies_tops_vests,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1099913012.html
Maxi wrap dress,Ladies_dresses_wrap,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1170241003.html
Cropped vest top,ladies_basics_tops_vests,Rs.399.00,H&M,https://www2.hm.com//en_in/productpage.1170059008.html
Curvy Fit Bermuda High Denim shorts,Ladies_shorts_highwaisted,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1155748003.html
Slides,ladies_shoes,"Rs.2,199.00",H&M,https://www2.hm.com//en_in/productpage.1141089001.html
Cropped vest top,ladies_basics_tops_vests,Rs.399.00,H&M,https://www2.hm.com//en_in/productpage.1170059011.html
2-pack ribbed bra tops,ladies_lingerie_bras_multipack,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1084229012.html
90s Baggy Low Jeans,ladies_divided_jeans_loose,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1113296007.html
Wide trousers,ladies_divided_new_clothes,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1063563001.html
2-pack lace thong briefs,ladies_lingerie,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1159343004.html
Flared skirt,ladies_skirts_longskirts,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1157228001.html
MAMA Flared-skirt dress,ladies_maternity_dresses,"Rs.3,999.00",H&M,https://www2.hm.com//en_in/productpage.1185841001.html
Rectangular sunglasses,ladies_accessories_sunglasses,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1170878003.html
Frill-trimmed halterneck dress,ladies_divided_dresses,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1181795001.html
Gusset-panel jersey skirt,Ladies_skirts_highwaisted,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1173451001.html
Pleated jersey shirt,ladies_divided_new_clothes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1164810002.html
Skinny High Jeans,ladies_jeans_skinny,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1025457026.html
Gusset-panel jersey skirt,Ladies_skirts_highwaisted,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1173451002.html
Cropped double-breasted blazer,ladies_blazers,"Rs.3,999.00",H&M,https://www2.hm.com//en_in/productpage.1167538001.html
Off-the-shoulder top,ladies_tops_offshouldertops,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1165046002.html
Wide trousers,ladies_trousers_highwaisted,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1167667002.html
2-pack jersey top,ladies_tops_shortsleeve,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1138833001.html
